pais,product_id,total_vendido
United States,b'\xbcK\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbcM\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbcN\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbcP\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbcT\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbcT\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbcU\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbc[\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbc]\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbc]\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbc_\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbca\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbcb\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbcc\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbce\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbcf\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbcn\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbcn\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbcr\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbcu\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbcu\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbcv\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbcw\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbcx\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbc\x80\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbc\x83\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbc\x84\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbc\x8a\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbc\x8c\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbc\x8e\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbc\x90\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbc\x93\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbc\x96\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbc\x99\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbc\x9b\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbc\x9c\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbc\x9d\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbc\x9f\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbc\xa3\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbc\xa4\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbc\xa4\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbc\xa6\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbc\xa7\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbc\xac\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbc\xad\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbc\xbb\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbc\xbd\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbc\xc5\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbc\xc7\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbc\xcb\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbc\xcb\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbc\xcc\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbc\xce\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbc\xcf\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbc\xd0\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbc\xd2\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbc\xd4\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbc\xd7\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbc\xd9\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbc\xdb\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbc\xdd\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbc\xde\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbc\xe0\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbc\xe3\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbc\xe4\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbc\xe7\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbc\xe9\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbc\xe9\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbc\xeb\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbc\xec\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbc\xed\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbc\xf3\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbc\xf4\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbc\xf5\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbc\xf7\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbc\xf9\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbc\xfa\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbc\xfd\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbd\x02\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbd\x02\x02\x00\x00\x00\x00\x00',0.0
United States,b'\xbd\x05\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbd\x07\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbd\x07\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbd\t\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbd\t\x02\x00\x00\x00\x00\x00',0.0
United States,b'\xbd\x0c\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbd\x14\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbd\x15\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbd\x15\x02\x00\x00\x00\x00\x00',0.0
United States,b'\xbd\x16\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbd\x19\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbd\x19\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbd\x1c\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbd\x1c\x02\x00\x00\x00\x00\x00',0.0
United States,b'\xbd\x1f\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbd\x1f\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbd\x1f\x02\x00\x00\x00\x00\x00',0.0
United States,b'\xbd \x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbd \x02\x00\x00\x00\x00\x00',0.0
United States,b'\xbd!\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbd!\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbd#\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbd(\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbd-\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbd1\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbd2\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbd3\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbd5\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbd7\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbd:\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbd:\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbd;\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbdA\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbdF\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbdI\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbdK\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbdP\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbdP\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbdR\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbdS\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbdV\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbdX\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbd_\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbdb\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbde\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbdi\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbdq\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbdr\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbdu\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbdw\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbdx\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbdz\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbd{\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbd}\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbd~\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbd~\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbd\x84\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbd\x90\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbd\x96\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbd\x9a\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbd\x9b\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbd\x9b\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbd\x9d\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbd\x9f\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbd\xa0\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbd\xa1\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbd\xa3\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbd\xa4\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbd\xa9\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbd\xa9\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbd\xaa\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbd\xac\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbd\xb4\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbd\xb4\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbd\xbb\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbd\xc1\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbd\xc5\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbd\xc6\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbd\xc7\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbd\xc8\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbd\xc9\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbd\xc9\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbd\xcb\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbd\xcc\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbd\xce\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbd\xd1\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbd\xd6\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbd\xdb\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbd\xdc\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbd\xdf\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbd\xe1\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbd\xe2\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbd\xe3\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbd\xe4\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbd\xe7\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbd\xee\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbd\xf4\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbd\xf7\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbd\xf8\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbd\xfd\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\x01\x02\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\x05\x02\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\x08\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\t\x02\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\n\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\n\x02\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\x0b\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\x0b\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\r\x02\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\x10\x02\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\x11\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\x13\x02\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\x15\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\x15\x02\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\x19\x02\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\x1b\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\x1b\x02\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\x1e\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\x1e\x02\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\x1f\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbe \x02\x00\x00\x00\x00\x00',0.0
United States,b'\xbe!\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbe!\x01\x00\x00\x00\x00\x00',0.0
United States,"b'\xbe""\x00\x00\x00\x00\x00\x00'",0.0
United States,"b'\xbe""\x01\x00\x00\x00\x00\x00'",0.0
United States,b'\xbe$\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbe%\x01\x00\x00\x00\x00\x00',0.0
United States,"b""\xbe'\x01\x00\x00\x00\x00\x00""",0.0
United States,b'\xbe)\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbe*\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbe+\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbe.\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbe/\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbe1\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbe3\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbe4\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbe4\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbe6\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbe8\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbe:\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbe;\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbe=\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbe@\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbeC\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbeD\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbeF\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbeH\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbeI\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbeL\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbeM\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbeN\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbeO\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbeP\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbeQ\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbeR\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbeS\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbeS\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbeV\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbe[\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbe[\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\\\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbe_\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbeb\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbec\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbef\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbeh\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbej\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbel\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbet\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbeu\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbev\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbex\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbex\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbe}\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbe}\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\x80\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\x82\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\x86\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\x8a\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\x91\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\x9b\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\x9c\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\x9d\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\x9f\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\xa0\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\xa1\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\xa1\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\xa2\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\xa3\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\xa3\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\xa4\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\xa5\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\xa8\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\xab\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\xaf\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\xb3\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\xb4\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\xb5\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\xb9\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\xbe\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\xc1\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\xc1\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\xc6\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\xd0\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\xd1\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\xd2\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\xd5\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\xd6\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\xd7\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\xd8\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\xdc\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\xe0\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\xe3\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\xe5\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\xe7\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\xe9\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\xef\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\xf3\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\xf4\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\xf6\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\xf8\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\xf9\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbe\xfa\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbf\x02\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbf\x05\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbf\x08\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbf\x08\x02\x00\x00\x00\x00\x00',0.0
United States,b'\xbf\t\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbf\r\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbf\x12\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbf\x13\x02\x00\x00\x00\x00\x00',0.0
United States,b'\xbf\x16\x02\x00\x00\x00\x00\x00',0.0
United States,b'\xbf\x17\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbf\x17\x02\x00\x00\x00\x00\x00',0.0
United States,b'\xbf\x18\x02\x00\x00\x00\x00\x00',0.0
United States,b'\xbf\x1b\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbf\x1c\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbf\x1e\x02\x00\x00\x00\x00\x00',0.0
United States,b'\xbf\x1f\x02\x00\x00\x00\x00\x00',0.0
United States,b'\xbf \x02\x00\x00\x00\x00\x00',0.0
United States,"b'\xbf""\x00\x00\x00\x00\x00\x00'",0.0
United States,b'\xbf#\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbf%\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbf&\x00\x00\x00\x00\x00\x00',0.0
United States,"b""\xbf'\x00\x00\x00\x00\x00\x00""",0.0
United States,"b""\xbf'\x01\x00\x00\x00\x00\x00""",0.0
United States,b'\xbf)\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbf-\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbf1\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbf2\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbf4\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbf:\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbf>\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbf>\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbf?\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbf@\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbfB\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbfC\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbfH\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbfH\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbfI\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbfL\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbfM\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbfM\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbfN\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbfO\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbfQ\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbfS\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbfW\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbf\\\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbf_\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbff\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbfg\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbfj\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbfj\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbfk\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbfp\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbfq\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbfs\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbfx\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbfy\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbf}\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbf~\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbf\x7f\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbf\x86\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbf\x87\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbf\x93\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbf\x94\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbf\xa0\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbf\xa1\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbf\xa3\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbf\xa5\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbf\xa7\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbf\xa8\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbf\xac\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbf\xae\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbf\xb0\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbf\xb3\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbf\xb7\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbf\xbb\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbf\xbc\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbf\xc0\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbf\xc2\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbf\xc3\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbf\xc5\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbf\xc6\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbf\xc8\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbf\xd2\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbf\xd5\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbf\xd7\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbf\xdd\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbf\xde\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbf\xde\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbf\xdf\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbf\xe7\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbf\xf2\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbf\xf3\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbf\xf7\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbf\xfb\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbf\xfb\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xbf\xfc\x00\x00\x00\x00\x00\x00',0.0
United States,b'\xbf\xff\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xc0\x01\x01\x00\x00\x00\x00\x00',0.0
United States,b'\xc0\x02\x01\x00\x00\x00\x00\x00',0.0
